ix,iy,x_m,y_m,Lx1_m,Ly1_m,gap_m,Lx2_m,Ly2_m,x2_m,height_m,cost
16,57,7.425e-06,1.1925e-05,3e-07,1.7e-07,1.1e-07,2.25e-07,2e-07,1.225e-07,6.3e-07,0.338336965431834
16,58,7.425e-06,1.2375e-05,2.5e-07,1.8e-07,1.1e-07,2.5e-07,2e-07,1.1e-07,6.3e-07,0.19432252379872
16,59,7.425e-06,1.2825e-05,2.75e-07,1.8e-07,1.1e-07,1.75e-07,2e-07,8.5e-08,6.3e-07,0.208710475650565
16,60,7.425e-06,1.3275e-05,2.5e-07,1.7e-07,1e-07,1.5e-07,2e-07,5e-08,6.3e-07,0.498238735977225
17,1,8.775e-06,-1.3275e-05,2.5e-07,1.7e-07,1e-07,1.5e-07,2e-07,5e-08,6.3e-07,0.375986182226252
17,2,8.775e-06,-1.2825e-05,2.75e-07,1.75e-07,1e-07,2e-07,2e-07,8.75e-08,6.3e-07,0.214657031931932
17,3,8.775e-06,-1.2375e-05,2.5e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,9.75e-08,6.3e-07,0.421488365810582
17,4,8.775e-06,-1.1925e-05,2.5e-07,1.8e-07,1.1e-07,2.5e-07,2e-07,1.1e-07,6.3e-07,0.418791653637759
17,5,8.775e-06,-1.1475e-05,3e-07,1.7e-07,1.1e-07,2.25e-07,2e-07,1.225e-07,6.3e-07,0.288019346909916
17,6,8.775e-06,-1.1025e-05,2.75e-07,1.8e-07,1.2e-07,1.5e-07,2e-07,8.25e-08,6.3e-07,0.253558475343683
17,7,8.775e-06,-1.0575e-05,2e-07,1.75e-07,1e-07,1.5e-07,2e-07,2.5e-08,6.3e-07,0.589784551033028
17,8,8.775e-06,-1.0125e-05,2e-07,1.75e-07,1e-07,1.5e-07,2e-07,2.5e-08,6.3e-07,0.109973139485184
17,9,8.775e-06,-9.675e-06,3e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,1.225e-07,6.3e-07,0.156505675572966
17,10,8.775e-06,-9.225e-06,3e-07,1.8e-07,1e-07,2.5e-07,2e-07,1.25e-07,6.3e-07,0.343443904412228
17,11,8.775e-06,-8.775e-06,3e-07,1.8e-07,1e-07,2.5e-07,2e-07,1.25e-07,6.3e-07,0.33670529908074
17,12,8.775e-06,-8.325e-06,2.25e-07,1.8e-07,1e-07,2e-07,2e-07,6.25e-08,6.3e-07,0.318950604681168
17,13,8.775e-06,-7.875e-06,2.5e-07,1.75e-07,1.2e-07,1.75e-07,2e-07,8.25e-08,6.3e-07,0.15980598701687
17,14,8.775e-06,-7.425e-06,2.5e-07,1.7e-07,1e-07,2e-07,2e-07,7.5e-08,6.3e-07,0.243142420142879
17,15,8.775e-06,-6.975e-06,2e-07,1.75e-07,1.1e-07,1.5e-07,2e-07,3.5e-08,6.3e-07,0.114754488399441
17,16,8.775e-06,-6.525e-06,2e-07,1.8e-07,1e-07,1.75e-07,2e-07,3.75e-08,6.3e-07,0.193760862082588
17,17,8.775e-06,-6.075e-06,2.75e-07,1.8e-07,1e-07,2e-07,2e-07,8.75e-08,6.3e-07,0.627595742895979
17,18,8.775e-06,-5.625e-06,2.75e-07,1.8e-07,1e-07,2e-07,2e-07,8.75e-08,6.3e-07,0.36420837040748
17,19,8.775e-06,-5.175e-06,2.25e-07,1.8e-07,1.2e-07,1.75e-07,2e-07,7e-08,6.3e-07,0.666033413907228
17,20,8.775e-06,-4.725e-06,2.75e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,1.1e-07,6.3e-07,0.68408616241346
17,21,8.775e-06,-4.275e-06,2.75e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,1.1e-07,6.3e-07,0.495368227462634
17,22,8.775e-06,-3.825e-06,2.75e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,1.1e-07,6.3e-07,0.652365106736947
17,23,8.775e-06,-3.375e-06,3e-07,1.75e-07,1.1e-07,1.5e-07,2e-07,8.5e-08,6.3e-07,0.630993597547998
17,24,8.775e-06,-2.925e-06,3e-07,1.75e-07,1.1e-07,1.5e-07,2e-07,8.5e-08,6.3e-07,0.47874679304096
17,25,8.775e-06,-2.475e-06,3e-07,1.75e-07,1.1e-07,1.5e-07,2e-07,8.5e-08,6.3e-07,0.478022312463519
17,26,8.775e-06,-2.025e-06,3e-07,1.75e-07,1.1e-07,1.5e-07,2e-07,8.5e-08,6.3e-07,0.555750792482281
17,27,8.775e-06,-1.575e-06,2.25e-07,1.7e-07,1.2e-07,2.5e-07,2e-07,1.075e-07,6.3e-07,0.63935595416489
17,28,8.775e-06,-1.125e-06,2.5e-07,1.75e-07,1e-07,2.5e-07,2e-07,1e-07,6.3e-07,0.68303738103775
17,29,8.775e-06,-6.74999999999999e-07,2.5e-07,1.75e-07,1e-07,2.5e-07,2e-07,1e-07,6.3e-07,0.681972370890636
17,30,8.775e-06,-2.25e-07,2.5e-07,1.75e-07,1e-07,2.5e-07,2e-07,1e-07,6.3e-07,0.683061183145562
17,31,8.775e-06,2.25e-07,2.25e-07,1.7e-07,1.2e-07,2.5e-07,2e-07,1.075e-07,6.3e-07,0.647821332918088
17,32,8.775e-06,6.74999999999999e-07,2.25e-07,1.7e-07,1.2e-07,2.5e-07,2e-07,1.075e-07,6.3e-07,0.547288084141595
17,33,8.775e-06,1.125e-06,3e-07,1.75e-07,1.1e-07,1.5e-07,2e-07,8.5e-08,6.3e-07,0.406931673434859
17,34,8.775e-06,1.575e-06,3e-07,1.75e-07,1.1e-07,1.5e-07,2e-07,8.5e-08,6.3e-07,0.275081614634853
17,35,8.775e-06,2.025e-06,3e-07,1.75e-07,1.1e-07,1.5e-07,2e-07,8.5e-08,6.3e-07,0.215598580709149
17,36,8.775e-06,2.475e-06,3e-07,1.75e-07,1.1e-07,1.5e-07,2e-07,8.5e-08,6.3e-07,0.30125113991425
17,37,8.775e-06,2.925e-06,2.5e-07,1.7e-07,1e-07,1.75e-07,2e-07,6.25e-08,6.3e-07,0.482689109001121
17,38,8.775e-06,3.375e-06,2.75e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,1.1e-07,6.3e-07,0.326617075652703
17,39,8.775e-06,3.825e-06,2.75e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,1.1e-07,6.3e-07,0.418197987316963
17,40,8.775e-06,4.275e-06,2e-07,1.7e-07,1.1e-07,2e-07,2e-07,6e-08,6.3e-07,0.283686778805958
17,41,8.775e-06,4.725e-06,2e-07,1.7e-07,1.1e-07,2e-07,2e-07,6e-08,6.3e-07,0.3689966418767
17,42,8.775e-06,5.175e-06,2.25e-07,1.8e-07,1.2e-07,1.75e-07,2e-07,7e-08,6.3e-07,0.608981857477855
17,43,8.775e-06,5.625e-06,2e-07,1.8e-07,1e-07,1.75e-07,2e-07,3.75e-08,6.3e-07,0.723037896935243
17,44,8.775e-06,6.075e-06,2.25e-07,1.75e-07,1e-07,1.75e-07,2e-07,5e-08,6.3e-07,0.304284385090248
17,45,8.775e-06,6.525e-06,2.25e-07,1.75e-07,1e-07,1.75e-07,2e-07,5e-08,6.3e-07,0.0586521993034617
17,46,8.775e-06,6.975e-06,2.75e-07,1.7e-07,1.2e-07,2.5e-07,2e-07,1.325e-07,6.3e-07,0.0484090612571012
17,47,8.775e-06,7.425e-06,2.5e-07,1.75e-07,1.2e-07,1.75e-07,2e-07,8.25e-08,6.3e-07,0.530291698940384
17,48,8.775e-06,7.875e-06,2.25e-07,1.8e-07,1e-07,2e-07,2e-07,6.25e-08,6.3e-07,0.834079229107333
17,49,8.775e-06,8.325e-06,2e-07,1.75e-07,1.2e-07,2e-07,2e-07,7e-08,6.3e-07,0.651030119461193
17,50,8.775e-06,8.775e-06,2e-07,1.75e-07,1.2e-07,2e-07,2e-07,7e-08,6.3e-07,0.27430590420255
17,51,8.775e-06,9.225e-06,2.5e-07,1.75e-07,1.2e-07,1.5e-07,2e-07,7e-08,6.3e-07,0.351858072270387
17,52,8.775e-06,9.675e-06,2e-07,1.75e-07,1e-07,1.5e-07,2e-07,2.5e-08,6.3e-07,0.458573514520322
17,53,8.775e-06,1.0125e-05,2e-07,1.7e-07,1e-07,2.5e-07,2e-07,7.5e-08,6.3e-07,0.346321455409168
17,54,8.775e-06,1.0575e-05,3e-07,1.7e-07,1.1e-07,2.25e-07,2e-07,1.225e-07,6.3e-07,0.409405999445927
17,55,8.775e-06,1.1025e-05,3e-07,1.7e-07,1.1e-07,2.25e-07,2e-07,1.225e-07,6.3e-07,0.353449899241256
17,56,8.775e-06,1.1475e-05,2.5e-07,1.8e-07,1.1e-07,2.5e-07,2e-07,1.1e-07,6.3e-07,0.146379062389705
17,57,8.775e-06,1.1925e-05,2.75e-07,1.8e-07,1.1e-07,1.75e-07,2e-07,8.5e-08,6.3e-07,0.300257163219502
17,58,8.775e-06,1.2375e-05,2.75e-07,1.75e-07,1e-07,2e-07,2e-07,8.75e-08,6.3e-07,0.271099143831664
17,59,8.775e-06,1.2825e-05,2.5e-07,1.7e-07,1e-07,1.5e-07,2e-07,5e-08,6.3e-07,0.64926422929475
17,60,8.775e-06,1.3275e-05,3e-07,1.75e-07,1.1e-07,1.5e-07,2e-07,8.5e-08,6.3e-07,0.643583486228108
18,1,1.0125e-05,-1.3275e-05,2.75e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,1.1e-07,6.3e-07,0.955029075516701
18,2,1.0125e-05,-1.2825e-05,2.25e-07,1.7e-07,1e-07,1.75e-07,2e-07,5e-08,6.3e-07,1.09764281335409
18,3,1.0125e-05,-1.2375e-05,2.5e-07,1.7e-07,1e-07,1.5e-07,2e-07,5e-08,6.3e-07,0.462110283910572
18,4,1.0125e-05,-1.1925e-05,2.75e-07,1.75e-07,1e-07,2e-07,2e-07,8.75e-08,6.3e-07,0.177027302196979
18,5,1.0125e-05,-1.1475e-05,2.75e-07,1.8e-07,1.1e-07,1.75e-07,2e-07,8.5e-08,6.3e-07,0.442266944761479
18,6,1.0125e-05,-1.1025e-05,2e-07,1.75e-07,1.2e-07,2.5e-07,2e-07,9.5e-08,6.3e-07,0.366607259874503
18,7,1.0125e-05,-1.0575e-05,2.5e-07,1.7e-07,1e-07,1.75e-07,2e-07,6.25e-08,6.3e-07,0.229135362158444
18,8,1.0125e-05,-1.0125e-05,3e-07,1.7e-07,1.1e-07,2.25e-07,2e-07,1.225e-07,6.3e-07,0.377234354043018
18,9,1.0125e-05,-9.675e-06,2.75e-07,1.8e-07,1.2e-07,1.5e-07,2e-07,8.25e-08,6.3e-07,0.202721276343419
18,10,1.0125e-05,-9.225e-06,2e-07,1.75e-07,1e-07,1.5e-07,2e-07,2.5e-08,6.3e-07,0.586107994117247
18,11,1.0125e-05,-8.775e-06,2e-07,1.75e-07,1e-07,1.5e-07,2e-07,2.5e-08,6.3e-07,0.0605502392968996
18,12,1.0125e-05,-8.325e-06,3e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,1.225e-07,6.3e-07,0.114111054639383
18,13,1.0125e-05,-7.875e-06,2e-07,1.7e-07,1.2e-07,2e-07,2e-07,7e-08,6.3e-07,0.486709146971678
18,14,1.0125e-05,-7.425e-06,3e-07,1.8e-07,1e-07,2.5e-07,2e-07,1.25e-07,6.3e-07,0.204190165055443
18,15,1.0125e-05,-6.975e-06,2.25e-07,1.8e-07,1e-07,2e-07,2e-07,6.25e-08,6.3e-07,0.298853462945421
18,16,1.0125e-05,-6.525e-06,2.25e-07,1.8e-07,1e-07,2e-07,2e-07,6.25e-08,6.3e-07,0.344523770877389
18,17,1.0125e-05,-6.075e-06,2.5e-07,1.75e-07,1.2e-07,1.75e-07,2e-07,8.25e-08,6.3e-07,0.143043412375348
18,18,1.0125e-05,-5.625e-06,2.75e-07,1.7e-07,1.2e-07,2.5e-07,2e-07,1.325e-07,6.3e-07,0.189944698531124
18,19,1.0125e-05,-5.175e-06,2.5e-07,1.7e-07,1e-07,2e-07,2e-07,7.5e-08,6.3e-07,0.136062322006815
18,20,1.0125e-05,-4.725e-06,2e-07,1.75e-07,1.1e-07,1.5e-07,2e-07,3.5e-08,6.3e-07,0.103860395696383
18,21,1.0125e-05,-4.275e-06,2e-07,1.8e-07,1e-07,1.75e-07,2e-07,3.75e-08,6.3e-07,0.0865842928893176
18,22,1.0125e-05,-3.825e-06,2e-07,1.8e-07,1e-07,1.75e-07,2e-07,3.75e-08,6.3e-07,0.26796305227223
18,23,1.0125e-05,-3.375e-06,2e-07,1.8e-07,1e-07,1.75e-07,2e-07,3.75e-08,6.3e-07,0.67184484977414
18,24,1.0125e-05,-2.925e-06,2.75e-07,1.8e-07,1e-07,2e-07,2e-07,8.75e-08,6.3e-07,0.612498217500372
18,25,1.0125e-05,-2.475e-06,2.75e-07,1.8e-07,1e-07,2e-07,2e-07,8.75e-08,6.3e-07,0.44172858829294
18,26,1.0125e-05,-2.025e-06,2.25e-07,1.8e-07,1.2e-07,1.75e-07,2e-07,7e-08,6.3e-07,0.383531339641691
18,27,1.0125e-05,-1.575e-06,2.25e-07,1.8e-07,1.2e-07,1.75e-07,2e-07,7e-08,6.3e-07,0.36484142226144
18,28,1.0125e-05,-1.125e-06,2.25e-07,1.8e-07,1.2e-07,1.75e-07,2e-07,7e-08,6.3e-07,0.378777718863774
18,29,1.0125e-05,-6.74999999999999e-07,2.25e-07,1.8e-07,1.2e-07,1.75e-07,2e-07,7e-08,6.3e-07,0.394890659276037
18,30,1.0125e-05,-2.25e-07,2.25e-07,1.8e-07,1.2e-07,1.75e-07,2e-07,7e-08,6.3e-07,0.396916704841954
18,31,1.0125e-05,2.25e-07,2.25e-07,1.8e-07,1.2e-07,1.75e-07,2e-07,7e-08,6.3e-07,0.382649288336243
18,32,1.0125e-05,6.74999999999999e-07,2.25e-07,1.8e-07,1.2e-07,1.75e-07,2e-07,7e-08,6.3e-07,0.363870732335593
18,33,1.0125e-05,1.125e-06,2.25e-07,1.8e-07,1.2e-07,1.75e-07,2e-07,7e-08,6.3e-07,0.366375206596519
18,34,1.0125e-05,1.575e-06,2.25e-07,1.8e-07,1.2e-07,1.75e-07,2e-07,7e-08,6.3e-07,0.429281752108923
18,35,1.0125e-05,2.025e-06,2.25e-07,1.8e-07,1.2e-07,1.75e-07,2e-07,7e-08,6.3e-07,0.602073886437425
18,36,1.0125e-05,2.475e-06,2.25e-07,1.7e-07,1.2e-07,2e-07,2e-07,8.25e-08,6.3e-07,0.713131150492593
18,37,1.0125e-05,2.925e-06,2e-07,1.8e-07,1e-07,1.75e-07,2e-07,3.75e-08,6.3e-07,0.579506788951439
18,38,1.0125e-05,3.375e-06,2e-07,1.8e-07,1e-07,1.75e-07,2e-07,3.75e-08,6.3e-07,0.340575788642105
18,39,1.0125e-05,3.825e-06,2.25e-07,1.75e-07,1e-07,1.75e-07,2e-07,5e-08,6.3e-07,0.149978197727295
18,40,1.0125e-05,4.275e-06,2.25e-07,1.75e-07,1e-07,1.75e-07,2e-07,5e-08,6.3e-07,0.0200883710745412
18,41,1.0125e-05,4.725e-06,2.75e-07,1.7e-07,1.2e-07,2.5e-07,2e-07,1.325e-07,6.3e-07,0.0267771033142987
18,42,1.0125e-05,5.175e-06,2.75e-07,1.7e-07,1.2e-07,2.5e-07,2e-07,1.325e-07,6.3e-07,0.203158689403922
18,43,1.0125e-05,5.625e-06,2.5e-07,1.75e-07,1.2e-07,1.75e-07,2e-07,8.25e-08,6.3e-07,0.506369069999805
18,44,1.0125e-05,6.075e-06,2.25e-07,1.8e-07,1e-07,2e-07,2e-07,6.25e-08,6.3e-07,0.697299691013522
18,45,1.0125e-05,6.525e-06,3e-07,1.8e-07,1e-07,2.5e-07,2e-07,1.25e-07,6.3e-07,0.717835346749738
18,46,1.0125e-05,6.975e-06,2e-07,1.75e-07,1.2e-07,2e-07,2e-07,7e-08,6.3e-07,0.353330436692179
18,47,1.0125e-05,7.425e-06,2e-07,1.75e-07,1.2e-07,2e-07,2e-07,7e-08,6.3e-07,0.513934526967227
18,48,1.0125e-05,7.875e-06,2.5e-07,1.75e-07,1.2e-07,1.5e-07,2e-07,7e-08,6.3e-07,0.255127606130695
18,49,1.0125e-05,8.325e-06,2e-07,1.75e-07,1e-07,1.5e-07,2e-07,2.5e-08,6.3e-07,0.408000578900946
18,50,1.0125e-05,8.775e-06,2e-07,1.7e-07,1e-07,2.5e-07,2e-07,7.5e-08,6.3e-07,0.471213271283749
18,51,1.0125e-05,9.225e-06,3e-07,1.8e-07,1e-07,2.25e-07,2e-07,1.125e-07,6.3e-07,0.501726833903345
18,52,1.0125e-05,9.675e-06,3e-07,1.7e-07,1.1e-07,2.25e-07,2e-07,1.225e-07,6.3e-07,0.0962034373613343
18,53,1.0125e-05,1.0125e-05,2.5e-07,1.8e-07,1.1e-07,2.5e-07,2e-07,1.1e-07,6.3e-07,0.039789928148375
18,54,1.0125e-05,1.0575e-05,3e-07,1.75e-07,1.1e-07,2e-07,2e-07,1.1e-07,6.3e-07,0.504458150522033
18,55,1.0125e-05,1.1025e-05,2.75e-07,1.8e-07,1.1e-07,1.75e-07,2e-07,8.5e-08,6.3e-07,0.103334965314766
18,56,1.0125e-05,1.1475e-05,2.5e-07,1.7e-07,1e-07,1.5e-07,2e-07,5e-08,6.3e-07,0.397396208424816
18,57,1.0125e-05,1.1925e-05,2.25e-07,1.7e-07,1e-07,1.75e-07,2e-07,5e-08,6.3e-07,0.654713973102377
18,58,1.0125e-05,1.2375e-05,3e-07,1.75e-07,1.1e-07,1.5e-07,2e-07,8.5e-08,6.3e-07,0.791721464710432
18,59,1.0125e-05,1.2825e-05,2e-07,1.7e-07,1.1e-07,2e-07,2e-07,6e-08,6.3e-07,0.569934543302458
18,60,1.0125e-05,1.3275e-05,2.25e-07,1.8e-07,1.2e-07,1.75e-07,2e-07,7e-08,6.3e-07,0.551659725015946
19,1,1.1475e-05,-1.3275e-05,2e-07,1.8e-07,1e-07,1.75e-07,2e-07,3.75e-08,6.3e-07,0.115984976197477
19,2,1.1475e-05,-1.2825e-05,2.75e-07,1.8e-07,1e-07,2e-07,2e-07,8.75e-08,6.3e-07,0.606695111567959
19,3,1.1475e-05,-1.2375e-05,2.75e-07,1.8e-07,1e-07,2e-07,2e-07,8.75e-08,6.3e-07,0.799679848598269
19,4,1.1475e-05,-1.1925e-05,2.75e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,1.1e-07,6.3e-07,1.03591336110286
19,5,1.1475e-05,-1.1475e-05,2.25e-07,1.7e-07,1e-07,1.75e-07,2e-07,5e-08,6.3e-07,0.845502340430137
19,6,1.1475e-05,-1.1025e-05,2.5e-07,1.7e-07,1e-07,1.5e-07,2e-07,5e-08,6.3e-07,0.370178412213123
19,7,1.1475e-05,-1.0575e-05,2.75e-07,1.75e-07,1e-07,2e-07,2e-07,8.75e-08,6.3e-07,0.154527127715288
19,8,1.1475e-05,-1.0125e-05,2.75e-07,1.8e-07,1.1e-07,1.75e-07,2e-07,8.5e-08,6.3e-07,0.316723493973103
19,9,1.1475e-05,-9.675e-06,2e-07,1.75e-07,1.2e-07,2.5e-07,2e-07,9.5e-08,6.3e-07,0.377173040619967
19,10,1.1475e-05,-9.225e-06,2.5e-07,1.8e-07,1.1e-07,2.5e-07,2e-07,1.1e-07,6.3e-07,0.343726241591441
19,11,1.1475e-05,-8.775e-06,3e-07,1.7e-07,1.1e-07,2.25e-07,2e-07,1.225e-07,6.3e-07,0.236957413847981
19,12,1.1475e-05,-8.325e-06,3e-07,1.7e-07,1.1e-07,2.25e-07,2e-07,1.225e-07,6.3e-07,0.623125892551099
19,13,1.1475e-05,-7.875e-06,2.75e-07,1.8e-07,1.2e-07,1.5e-07,2e-07,8.25e-08,6.3e-07,0.195092202839983
19,14,1.1475e-05,-7.425e-06,2e-07,1.75e-07,1e-07,1.5e-07,2e-07,2.5e-08,6.3e-07,0.685591137119486
19,15,1.1475e-05,-6.975e-06,2e-07,1.75e-07,1e-07,1.5e-07,2e-07,2.5e-08,6.3e-07,0.0681626371017013
19,16,1.1475e-05,-6.525e-06,2.5e-07,1.75e-07,1.2e-07,1.5e-07,2e-07,7e-08,6.3e-07,0.241448948626604
19,17,1.1475e-05,-6.075e-06,3e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,1.225e-07,6.3e-07,0.186533624634546
19,18,1.1475e-05,-5.625e-06,2e-07,1.7e-07,1.2e-07,2e-07,2e-07,7e-08,6.3e-07,0.541771599025406
19,19,1.1475e-05,-5.175e-06,3e-07,1.8e-07,1e-07,2.5e-07,2e-07,1.25e-07,6.3e-07,0.416020894783925
19,20,1.1475e-05,-4.725e-06,3e-07,1.8e-07,1e-07,2.5e-07,2e-07,1.25e-07,6.3e-07,0.270417931139309
19,21,1.1475e-05,-4.275e-06,2.25e-07,1.8e-07,1e-07,2e-07,2e-07,6.25e-08,6.3e-07,0.441288763628156
19,22,1.1475e-05,-3.825e-06,2.25e-07,1.8e-07,1e-07,2e-07,2e-07,6.25e-08,6.3e-07,0.301742405786442
19,23,1.1475e-05,-3.375e-06,2.25e-07,1.8e-07,1e-07,2e-07,2e-07,6.25e-08,6.3e-07,0.415399144018075
19,24,1.1475e-05,-2.925e-06,2.5e-07,1.75e-07,1.2e-07,1.75e-07,2e-07,8.25e-08,6.3e-07,0.344925452408079
19,25,1.1475e-05,-2.475e-06,2.5e-07,1.75e-07,1.2e-07,1.75e-07,2e-07,8.25e-08,6.3e-07,0.200747863868073
19,26,1.1475e-05,-2.025e-06,2.5e-07,1.75e-07,1.2e-07,1.75e-07,2e-07,8.25e-08,6.3e-07,0.170987446944118
19,27,1.1475e-05,-1.575e-06,2.5e-07,1.75e-07,1.2e-07,1.75e-07,2e-07,8.25e-08,6.3e-07,0.202728600987188
19,28,1.1475e-05,-1.125e-06,2.75e-07,1.7e-07,1.2e-07,2.5e-07,2e-07,1.325e-07,6.3e-07,0.189589012334935
19,29,1.1475e-05,-6.74999999999999e-07,2.75e-07,1.7e-07,1.2e-07,2.5e-07,2e-07,1.325e-07,6.3e-07,0.148022879149706
19,30,1.1475e-05,-2.25e-07,2.75e-07,1.7e-07,1.2e-07,2.5e-07,2e-07,1.325e-07,6.3e-07,0.135512057063635
19,31,1.1475e-05,2.25e-07,2.75e-07,1.7e-07,1.2e-07,2.5e-07,2e-07,1.325e-07,6.3e-07,0.149242247677285
19,32,1.1475e-05,6.74999999999999e-07,2.75e-07,1.7e-07,1.2e-07,2.5e-07,2e-07,1.325e-07,6.3e-07,0.199228839851166
19,33,1.1475e-05,1.125e-06,2.5e-07,1.75e-07,1.2e-07,1.75e-07,2e-07,8.25e-08,6.3e-07,0.224474064408012
19,34,1.1475e-05,1.575e-06,2.5e-07,1.75e-07,1.2e-07,1.75e-07,2e-07,8.25e-08,6.3e-07,0.233752317153746
19,35,1.1475e-05,2.025e-06,2.5e-07,1.75e-07,1.2e-07,1.75e-07,2e-07,8.25e-08,6.3e-07,0.330731480283704
19,36,1.1475e-05,2.475e-06,2.5e-07,1.75e-07,1.2e-07,1.75e-07,2e-07,8.25e-08,6.3e-07,0.567718558739068
19,37,1.1475e-05,2.925e-06,2.25e-07,1.8e-07,1e-07,2e-07,2e-07,6.25e-08,6.3e-07,0.563052688987762
19,38,1.1475e-05,3.375e-06,2.25e-07,1.8e-07,1e-07,2e-07,2e-07,6.25e-08,6.3e-07,0.609249155987745
19,39,1.1475e-05,3.825e-06,3e-07,1.8e-07,1e-07,2.5e-07,2e-07,1.25e-07,6.3e-07,0.630699983381957
19,40,1.1475e-05,4.275e-06,3e-07,1.8e-07,1e-07,2.5e-07,2e-07,1.25e-07,6.3e-07,0.614031349072973
19,41,1.1475e-05,4.725e-06,2e-07,1.75e-07,1.2e-07,2e-07,2e-07,7e-08,6.3e-07,0.385417835733587
19,42,1.1475e-05,5.175e-06,2e-07,1.75e-07,1.2e-07,2e-07,2e-07,7e-08,6.3e-07,0.497076819285649
19,43,1.1475e-05,5.625e-06,2.5e-07,1.75e-07,1.2e-07,1.5e-07,2e-07,7e-08,6.3e-07,0.471774585767601
19,44,1.1475e-05,6.075e-06,2.5e-07,1.75e-07,1.2e-07,1.5e-07,2e-07,7e-08,6.3e-07,0.197817953409025
19,45,1.1475e-05,6.525e-06,2e-07,1.75e-07,1e-07,1.5e-07,2e-07,2.5e-08,6.3e-07,0.437907040099064
19,46,1.1475e-05,6.975e-06,2.75e-07,1.8e-07,1.2e-07,1.5e-07,2e-07,8.25e-08,6.3e-07,0.542740777649589
19,47,1.1475e-05,7.425e-06,3e-07,1.8e-07,1e-07,2.25e-07,2e-07,1.125e-07,6.3e-07,0.340752238251098
19,48,1.1475e-05,7.875e-06,3e-07,1.7e-07,1.1e-07,2.25e-07,2e-07,1.225e-07,6.3e-07,0.16469787126074
19,49,1.1475e-05,8.325e-06,3e-07,1.7e-07,1.1e-07,2.25e-07,2e-07,1.225e-07,6.3e-07,0.353633703094042
19,50,1.1475e-05,8.775e-06,2.5e-07,1.8e-07,1.1e-07,2.5e-07,2e-07,1.1e-07,6.3e-07,0.0366221447203454
19,51,1.1475e-05,9.225e-06,3e-07,1.75e-07,1.1e-07,2e-07,2e-07,1.1e-07,6.3e-07,0.57918228462977
19,52,1.1475e-05,9.675e-06,2.75e-07,1.8e-07,1.1e-07,1.75e-07,2e-07,8.5e-08,6.3e-07,0.0924569984552342
19,53,1.1475e-05,1.0125e-05,2.75e-07,1.75e-07,1e-07,2e-07,2e-07,8.75e-08,6.3e-07,0.438967142738731
19,54,1.1475e-05,1.0575e-05,2.5e-07,1.7e-07,1e-07,1.5e-07,2e-07,5e-08,6.3e-07,0.62614101244694
19,55,1.1475e-05,1.1025e-05,3e-07,1.75e-07,1.1e-07,1.5e-07,2e-07,8.5e-08,6.3e-07,0.668194379714373
19,56,1.1475e-05,1.1475e-05,2.75e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,1.1e-07,6.3e-07,0.432275467146524
19,57,1.1475e-05,1.1925e-05,2.25e-07,1.8e-07,1.2e-07,1.75e-07,2e-07,7e-08,6.3e-07,0.406090148800583
19,58,1.1475e-05,1.2375e-05,2.25e-07,1.7e-07,1.2e-07,2e-07,2e-07,8.25e-08,6.3e-07,0.791955541542422
19,59,1.1475e-05,1.2825e-05,2.25e-07,1.75e-07,1e-07,1.75e-07,2e-07,5e-08,6.3e-07,0.0940515286077808
19,60,1.1475e-05,1.3275e-05,2.75e-07,1.7e-07,1.2e-07,2.5e-07,2e-07,1.325e-07,6.3e-07,0.238408044255485
20,1,1.2825e-05,-1.3275e-05,3e-07,1.8e-07,1e-07,2.5e-07,2e-07,1.25e-07,6.3e-07,0.840078578217117
20,2,1.2825e-05,-1.2825e-05,2.5e-07,1.75e-07,1.2e-07,1.75e-07,2e-07,8.25e-08,6.3e-07,0.462761448661513
20,3,1.2825e-05,-1.2375e-05,2.75e-07,1.7e-07,1.2e-07,2.5e-07,2e-07,1.325e-07,6.3e-07,0.0701378617514088
20,4,1.2825e-05,-1.1925e-05,2e-07,1.8e-07,1e-07,1.75e-07,2e-07,3.75e-08,6.3e-07,0.126275742672075
20,5,1.2825e-05,-1.1475e-05,2.75e-07,1.8e-07,1e-07,2e-07,2e-07,8.75e-08,6.3e-07,0.715191770272845
20,6,1.2825e-05,-1.1025e-05,2.75e-07,1.8e-07,1e-07,2e-07,2e-07,8.75e-08,6.3e-07,0.547635950660859
20,7,1.2825e-05,-1.0575e-05,2.75e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,1.1e-07,6.3e-07,0.862801440201355
20,8,1.2825e-05,-1.0125e-05,2e-07,1.8e-07,1.2e-07,2.5e-07,2e-07,9.5e-08,6.3e-07,1.07959441927251
20,9,1.2825e-05,-9.675e-06,2e-07,1.8e-07,1.1e-07,2.5e-07,2e-07,8.5e-08,6.3e-07,0.732787320481721
